Caching ACs
Training  for 10 epoch(s)
Epoch 1
Iteration:  100 	s:8.0036 	Average Loss:  3.2753471046686173
Iteration:  200 	s:6.7287 	Average Loss:  2.85116899408953
Iteration:  300 	s:6.6706 	Average Loss:  1.8510404898830166
Iteration:  400 	s:6.7436 	Average Loss:  1.3503900418993362
Iteration:  500 	s:6.3982 	Average Loss:  0.6910889531372822
Iteration:  600 	s:6.6476 	Average Loss:  0.5815029060374168
Iteration:  700 	s:6.3864 	Average Loss:  0.5882778445650172
Iteration:  800 	s:6.3738 	Average Loss:  0.45058601033339984
Iteration:  900 	s:6.3961 	Average Loss:  0.42971149232727385
Iteration:  1000 	s:6.4403 	Average Loss:  0.30960115494346196
Iteration:  1100 	s:6.5084 	Average Loss:  0.4156389956901998
Iteration:  1200 	s:6.3360 	Average Loss:  0.3908723537711474
Iteration:  1300 	s:6.4433 	Average Loss:  0.3106454671462507
Iteration:  1400 	s:6.2015 	Average Loss:  0.3076387311268489
Iteration:  1500 	s:6.4140 	Average Loss:  0.49490309528479204
Iteration:  1600 	s:6.2625 	Average Loss:  0.21476380236743295
Iteration:  1700 	s:6.2021 	Average Loss:  0.2399428533671646
Iteration:  1800 	s:6.4136 	Average Loss:  0.4244704630793467
Iteration:  1900 	s:6.3762 	Average Loss:  0.2890903811437461
Iteration:  2000 	s:6.3377 	Average Loss:  0.4227858950759037
Iteration:  2100 	s:6.3804 	Average Loss:  0.4157626116526444
Iteration:  2200 	s:6.3070 	Average Loss:  0.3610321903867748
Iteration:  2300 	s:6.3360 	Average Loss:  0.3722123278090335
Iteration:  2400 	s:6.3419 	Average Loss:  0.2836334219894775
Iteration:  2500 	s:6.2142 	Average Loss:  0.21021996229497197
Iteration:  2600 	s:6.2030 	Average Loss:  0.2875796886656745
Iteration:  2700 	s:5.9280 	Average Loss:  0.14803911657373822
Iteration:  2800 	s:5.6198 	Average Loss:  0.27609330867561066
Iteration:  2900 	s:6.2613 	Average Loss:  0.2782355375307279
Iteration:  3000 	s:6.4408 	Average Loss:  0.2603813912089857
Iteration:  3100 	s:6.1010 	Average Loss:  0.19313633592940824
Iteration:  3200 	s:6.2508 	Average Loss:  0.30586880342034517
Iteration:  3300 	s:6.4288 	Average Loss:  0.23046247596744343
Iteration:  3400 	s:6.1694 	Average Loss:  0.21914353101557407
Iteration:  3500 	s:6.1372 	Average Loss:  0.27799249547167687
Iteration:  3600 	s:6.1208 	Average Loss:  0.3023281691421873
Iteration:  3700 	s:6.2972 	Average Loss:  0.2781074707399456
Iteration:  3800 	s:6.2347 	Average Loss:  0.15009663005441393
Iteration:  3900 	s:6.3021 	Average Loss:  0.24462609244527006
Iteration:  4000 	s:6.2657 	Average Loss:  0.3475440947532793
Iteration:  4100 	s:5.9557 	Average Loss:  0.286079795776516
Iteration:  4200 	s:6.0217 	Average Loss:  0.22270847965643953
Iteration:  4300 	s:6.1668 	Average Loss:  0.18907853613962966
Iteration:  4400 	s:6.1895 	Average Loss:  0.33756589804297527
