Caching ACs
Training  for 10 epoch(s)
Epoch 1
Iteration:  100 	s:8.1055 	Average Loss:  0.6157747339457273
Iteration:  200 	s:7.7934 	Average Loss:  0.4629503447143361
Iteration:  300 	s:8.0595 	Average Loss:  0.4780971105885692
Iteration:  400 	s:8.0698 	Average Loss:  0.46131111943512226
Iteration:  500 	s:8.0320 	Average Loss:  0.44956676962436176
Iteration:  600 	s:8.0082 	Average Loss:  0.403728433616925
Iteration:  700 	s:7.9954 	Average Loss:  0.3778587049279304
Iteration:  800 	s:7.9662 	Average Loss:  0.4095217443742149
Iteration:  900 	s:8.1042 	Average Loss:  0.3954470591559493
Iteration:  1000 	s:7.9143 	Average Loss:  0.3616323590505999
Iteration:  1100 	s:8.0581 	Average Loss:  0.3100150853487367
Iteration:  1200 	s:7.9771 	Average Loss:  0.3202523166018091
Iteration:  1300 	s:8.0850 	Average Loss:  0.3619355974850032
Iteration:  1400 	s:7.8471 	Average Loss:  0.29946478470424154
Iteration:  1500 	s:7.8766 	Average Loss:  0.30590290852757335
Iteration:  1600 	s:8.0236 	Average Loss:  0.24771557460829172
Iteration:  1700 	s:7.8801 	Average Loss:  0.21935811326264287
Iteration:  1800 	s:8.0135 	Average Loss:  0.3791082366435421
Iteration:  1900 	s:8.1084 	Average Loss:  0.28948871695338313
Iteration:  2000 	s:7.9664 	Average Loss:  0.3394312558882075
Iteration:  2100 	s:7.9681 	Average Loss:  0.25408977489616064
Iteration:  2200 	s:7.8869 	Average Loss:  0.2577365411019377
Iteration:  2300 	s:7.8600 	Average Loss:  0.3246725728768854
Iteration:  2400 	s:7.9570 	Average Loss:  0.27863743314012934
Iteration:  2500 	s:7.7600 	Average Loss:  0.15018354248354285
Iteration:  2600 	s:7.8307 	Average Loss:  0.22311764740935103
Iteration:  2700 	s:7.9212 	Average Loss:  0.21327826517777568
Iteration:  2800 	s:7.8635 	Average Loss:  0.2374050843505121
Iteration:  2900 	s:7.9592 	Average Loss:  0.22549209445674379
Iteration:  3000 	s:7.6273 	Average Loss:  0.1928269162661681
Iteration:  3100 	s:7.8216 	Average Loss:  0.2096876609729466
Iteration:  3200 	s:7.8647 	Average Loss:  0.31024910718481835
Iteration:  3300 	s:8.0065 	Average Loss:  0.22886540807664915
Iteration:  3400 	s:7.7363 	Average Loss:  0.12304937716643764
Iteration:  3500 	s:7.9402 	Average Loss:  0.21360283483132253
Iteration:  3600 	s:7.8669 	Average Loss:  0.1822847760985056
Iteration:  3700 	s:7.7008 	Average Loss:  0.22597271673058347
Iteration:  3800 	s:7.5905 	Average Loss:  0.14068317464317495
