Caching ACs
Training  for 10 epoch(s)
Epoch 1
Iteration:  100 	s:7.7073 	Average Loss:  2.764341502189636
Iteration:  200 	s:7.1800 	Average Loss:  2.668597217798233
Iteration:  300 	s:7.1665 	Average Loss:  2.441337288022041
Iteration:  400 	s:7.1374 	Average Loss:  2.1275618486106396
Iteration:  500 	s:6.9961 	Average Loss:  1.4446953038236825
Iteration:  600 	s:7.0626 	Average Loss:  0.8808012069389224
Iteration:  700 	s:6.8324 	Average Loss:  0.8023577460020896
Iteration:  800 	s:6.8082 	Average Loss:  0.6135445982664532
Iteration:  900 	s:6.7853 	Average Loss:  0.5693974526491365
Iteration:  1000 	s:6.7855 	Average Loss:  0.4753765156742918
Iteration:  1100 	s:6.7801 	Average Loss:  0.4269804191690855
Iteration:  1200 	s:6.9302 	Average Loss:  0.44030863432972184
Iteration:  1300 	s:7.0019 	Average Loss:  0.3912743001222407
Iteration:  1400 	s:6.9490 	Average Loss:  0.3693692978573695
Iteration:  1500 	s:6.8519 	Average Loss:  0.3876846244424814
Iteration:  1600 	s:6.5932 	Average Loss:  0.25885486690131077
Iteration:  1700 	s:6.5102 	Average Loss:  0.23284234514548643
Iteration:  1800 	s:6.6506 	Average Loss:  0.49099720403552055
Iteration:  1900 	s:6.4553 	Average Loss:  0.36720000648995665
Iteration:  2000 	s:6.4795 	Average Loss:  0.3397441548461393
Iteration:  2100 	s:6.4625 	Average Loss:  0.36273738149836754
Iteration:  2200 	s:6.4658 	Average Loss:  0.41769643128805
Iteration:  2300 	s:6.5480 	Average Loss:  0.32465092795748207
Iteration:  2400 	s:6.6320 	Average Loss:  0.4440810443012015
Iteration:  2500 	s:6.4845 	Average Loss:  0.15948970269501342
Iteration:  2600 	s:6.4628 	Average Loss:  0.28353482027909815
Iteration:  2700 	s:6.2853 	Average Loss:  0.15867410696348452
Iteration:  2800 	s:6.2396 	Average Loss:  0.2929441821270247
Iteration:  2900 	s:6.3715 	Average Loss:  0.25558924036555253
Iteration:  3000 	s:6.4801 	Average Loss:  0.28083663840248846
Iteration:  3100 	s:6.3831 	Average Loss:  0.2368965548891897
Iteration:  3200 	s:6.5508 	Average Loss:  0.20518124211233363
Iteration:  3300 	s:6.9092 	Average Loss:  0.46416077465072886
Iteration:  3400 	s:6.7239 	Average Loss:  0.17157473686647243
Iteration:  3500 	s:6.8666 	Average Loss:  0.27862526236900975
Iteration:  3600 	s:6.6844 	Average Loss:  0.2636747796990462
