Caching ACs
Training  for 10 epoch(s)
Epoch 1
Iteration:  100 	s:22.1196 	Average Loss:  2.9618214058876036
Iteration:  200 	s:16.2107 	Average Loss:  2.7053498047590256
Iteration:  300 	s:16.5369 	Average Loss:  2.6672494637966158
Iteration:  400 	s:16.3229 	Average Loss:  2.473326784968376
Iteration:  500 	s:16.1895 	Average Loss:  2.4155908915400506
Iteration:  600 	s:16.4100 	Average Loss:  2.2355014485120774
Iteration:  700 	s:16.4358 	Average Loss:  2.1462494841217996
Iteration:  800 	s:15.3108 	Average Loss:  1.8063969729095697
Iteration:  900 	s:14.8016 	Average Loss:  1.2740161603782325
Iteration:  1000 	s:15.0157 	Average Loss:  1.0379619980760617
Iteration:  1100 	s:13.9145 	Average Loss:  0.5589609277469572
Iteration:  1200 	s:14.3358 	Average Loss:  0.8863801899500686
Iteration:  1300 	s:13.9477 	Average Loss:  0.5854337080295955
Iteration:  1400 	s:13.4500 	Average Loss:  0.6081625397739117
Iteration:  1500 	s:13.8241 	Average Loss:  0.7239615069098363
Iteration:  1600 	s:13.9583 	Average Loss:  0.5248157582868589
Iteration:  1700 	s:13.4176 	Average Loss:  0.4363291468251555
Iteration:  1800 	s:12.5909 	Average Loss:  0.22286609912702487
Iteration:  1900 	s:13.1057 	Average Loss:  0.41692525316575485
Iteration:  2000 	s:13.3832 	Average Loss:  0.5326621332799641
Iteration:  2100 	s:12.6922 	Average Loss:  0.32545801575462063
Iteration:  2200 	s:13.0280 	Average Loss:  0.4665519243305789
Iteration:  2300 	s:12.4075 	Average Loss:  0.34601780042670727
Iteration:  2400 	s:13.0832 	Average Loss:  0.4970152792931913
Iteration:  2500 	s:13.3225 	Average Loss:  0.38744023584164095
Iteration:  2600 	s:13.5958 	Average Loss:  0.35625575544707316
Iteration:  2700 	s:13.3105 	Average Loss:  0.485596548823396
Iteration:  2800 	s:12.8244 	Average Loss:  0.32712814224437353
Iteration:  2900 	s:13.3988 	Average Loss:  0.345207048932552
Iteration:  3000 	s:13.6531 	Average Loss:  0.4931953191160301
Iteration:  3100 	s:12.9431 	Average Loss:  0.1916337336750803
Iteration:  3200 	s:13.3048 	Average Loss:  0.2983225368298008
Iteration:  3300 	s:12.9597 	Average Loss:  0.3021947936303741
Iteration:  3400 	s:12.7546 	Average Loss:  0.3438379847402939
Iteration:  3500 	s:13.0017 	Average Loss:  0.35170209654468637
Iteration:  3600 	s:12.8701 	Average Loss:  0.15537869430361753
Iteration:  3700 	s:11.9570 	Average Loss:  0.18709094369732157
Iteration:  3800 	s:12.8938 	Average Loss:  0.36479942608629246
Iteration:  3900 	s:11.9155 	Average Loss:  0.13651206190158927
Iteration:  4000 	s:12.2419 	Average Loss:  0.2849003281993682
Iteration:  4100 	s:13.1617 	Average Loss:  0.1735277746032302
Iteration:  4200 	s:12.7536 	Average Loss:  0.34579426453012585
Iteration:  4300 	s:11.6862 	Average Loss:  0.3469616603820619
Iteration:  4400 	s:13.4185 	Average Loss:  0.22824092800174184
Iteration:  4500 	s:13.5899 	Average Loss:  0.5251576119523452
Iteration:  4600 	s:12.8679 	Average Loss:  0.24914376947592246
Iteration:  4700 	s:12.7011 	Average Loss:  0.2189313457074423
Iteration:  4800 	s:12.4030 	Average Loss:  0.2904004610973789
Iteration:  4900 	s:12.7947 	Average Loss:  0.25353143644550075
Iteration:  5000 	s:12.5064 	Average Loss:  0.2447013867084388
Epoch time:  687.4413220882416
Epoch 2
Iteration:  5100 	s:12.4275 	Average Loss:  0.48304521688632307
Iteration:  5200 	s:13.3289 	Average Loss:  0.3409937780011933
Iteration:  5300 	s:12.9207 	Average Loss:  0.3176738534445394
Iteration:  5400 	s:13.2153 	Average Loss:  0.20333680983807426
Iteration:  5500 	s:12.5588 	Average Loss:  0.3061215606641781
Iteration:  5600 	s:12.1944 	Average Loss:  0.15242734337661928
Iteration:  5700 	s:12.6453 	Average Loss:  0.26985353389681677
Iteration:  5800 	s:12.3843 	Average Loss:  0.23368776173014338
Iteration:  5900 	s:12.1598 	Average Loss:  0.2539839552996677
Iteration:  6000 	s:12.8568 	Average Loss:  0.2784934677359474
Iteration:  6100 	s:12.7113 	Average Loss:  0.2309048979414315
Iteration:  6200 	s:13.4784 	Average Loss:  0.30630306121929607
Iteration:  6300 	s:13.1166 	Average Loss:  0.20415014926333241
Iteration:  6400 	s:11.9793 	Average Loss:  0.25224471897268813
Iteration:  6500 	s:12.1168 	Average Loss:  0.28443606191713977
Iteration:  6600 	s:12.2007 	Average Loss:  0.26742178131025685
Iteration:  6700 	s:11.8329 	Average Loss:  0.10162464646281023
Iteration:  6800 	s:11.4559 	Average Loss:  0.14902292471442838
Iteration:  6900 	s:11.1236 	Average Loss:  0.3597703062322766
Iteration:  7000 	s:12.1400 	Average Loss:  0.20755547044337994
Iteration:  7100 	s:11.5506 	Average Loss:  0.16225202020774668
Iteration:  7200 	s:11.8447 	Average Loss:  0.2480368946922449
Iteration:  7300 	s:11.5070 	Average Loss:  0.21557403242440387
Iteration:  7400 	s:11.9085 	Average Loss:  0.20587181415330247
Iteration:  7500 	s:11.7730 	Average Loss:  0.10402978864967188
Iteration:  7600 	s:11.5556 	Average Loss:  0.2461495139942617
Iteration:  7700 	s:12.1224 	Average Loss:  0.317186884605434
Iteration:  7800 	s:11.6175 	Average Loss:  0.1729755653150851
Iteration:  7900 	s:11.7058 	Average Loss:  0.22280142745859258
Iteration:  8000 	s:12.5018 	Average Loss:  0.33577814998513345
Iteration:  8100 	s:12.1236 	Average Loss:  0.1427207821790348
Iteration:  8200 	s:11.4093 	Average Loss:  0.1287589235259026
Iteration:  8300 	s:11.8523 	Average Loss:  0.23500562968338695
Iteration:  8400 	s:11.6553 	Average Loss:  0.15395004707701673
Iteration:  8500 	s:11.7750 	Average Loss:  0.2344189831062102
Iteration:  8600 	s:11.5140 	Average Loss:  0.10458285332169634
Iteration:  8700 	s:11.3251 	Average Loss:  0.1453756522329629
Iteration:  8800 	s:12.0603 	Average Loss:  0.2181249941167157
Iteration:  8900 	s:11.3778 	Average Loss:  0.11814103618171246
Iteration:  9000 	s:10.8279 	Average Loss:  0.15529695309645677
Iteration:  9100 	s:11.3696 	Average Loss:  0.06144865877605777
