Caching ACs
Training  for 10 epoch(s)
Epoch 1
Iteration:  100 	s:8.2414 	Average Loss:  1.7609505647420882
Iteration:  200 	s:7.6303 	Average Loss:  1.6103297353815287
Iteration:  300 	s:7.5930 	Average Loss:  1.072418793506222
Iteration:  400 	s:7.6238 	Average Loss:  0.8636591460426644
Iteration:  500 	s:7.4174 	Average Loss:  0.5663309895907309
Iteration:  600 	s:7.5618 	Average Loss:  0.5924835709801816
Iteration:  700 	s:7.2349 	Average Loss:  0.44895737908717365
Iteration:  800 	s:7.6359 	Average Loss:  0.4223981073004018
Iteration:  900 	s:7.3818 	Average Loss:  0.39841250129473793
Iteration:  1000 	s:7.3156 	Average Loss:  0.32707256748922375
Iteration:  1100 	s:7.1587 	Average Loss:  0.32911405677745137
Iteration:  1200 	s:7.4275 	Average Loss:  0.2775030813989179
Iteration:  1300 	s:7.4222 	Average Loss:  0.32618372005565277
Iteration:  1400 	s:7.1498 	Average Loss:  0.3631528803734382
Iteration:  1500 	s:7.4900 	Average Loss:  0.35084359127490544
Iteration:  1600 	s:7.2482 	Average Loss:  0.14072093637016095
Iteration:  1700 	s:7.0695 	Average Loss:  0.24616124247740173
Iteration:  1800 	s:7.3480 	Average Loss:  0.33693885849379285
Iteration:  1900 	s:7.1873 	Average Loss:  0.2885362622281842
Iteration:  2000 	s:7.3426 	Average Loss:  0.33872627776061065
Iteration:  2100 	s:7.4109 	Average Loss:  0.248731860895837
Iteration:  2200 	s:7.0050 	Average Loss:  0.24888839883457992
Iteration:  2300 	s:7.2938 	Average Loss:  0.2846787464834384
Iteration:  2400 	s:7.1655 	Average Loss:  0.20826366539926613
Iteration:  2500 	s:6.8751 	Average Loss:  0.16888892143438852
Iteration:  2600 	s:6.9699 	Average Loss:  0.2489753146996944
Iteration:  2700 	s:6.8581 	Average Loss:  0.12120331327786495
Iteration:  2800 	s:6.9202 	Average Loss:  0.17241218982547601
Iteration:  2900 	s:6.9855 	Average Loss:  0.19901872104676044
Iteration:  3000 	s:7.1521 	Average Loss:  0.25388021510865005
Iteration:  3100 	s:7.1691 	Average Loss:  0.17696714994209992
Iteration:  3200 	s:6.9139 	Average Loss:  0.3176360176300468
Iteration:  3300 	s:7.0065 	Average Loss:  0.15174987824665462
Iteration:  3400 	s:6.7806 	Average Loss:  0.12497528926233371
Iteration:  3500 	s:6.7282 	Average Loss:  0.1423309856686318
Iteration:  3600 	s:6.8838 	Average Loss:  0.2387612555464316
Iteration:  3700 	s:7.0980 	Average Loss:  0.27582760732913403
Iteration:  3800 	s:6.9703 	Average Loss:  0.16797795889970626
Iteration:  3900 	s:6.8473 	Average Loss:  0.212614121947013
Iteration:  4000 	s:7.3443 	Average Loss:  0.24836184542704853
Iteration:  4100 	s:7.1289 	Average Loss:  0.16672797746967966
Iteration:  4200 	s:7.1141 	Average Loss:  0.13011109319017247
Iteration:  4300 	s:6.9171 	Average Loss:  0.108056944924611
Iteration:  4400 	s:6.8164 	Average Loss:  0.3013439852230123
Iteration:  4500 	s:7.3518 	Average Loss:  0.15162602016730375
Iteration:  4600 	s:7.0976 	Average Loss:  0.18135980886793335
Iteration:  4700 	s:6.8478 	Average Loss:  0.12170608944843533
Iteration:  4800 	s:6.7003 	Average Loss:  0.09346051155887376
Iteration:  4900 	s:6.7042 	Average Loss:  0.21568248669960513
Iteration:  5000 	s:6.8084 	Average Loss:  0.11763942973090465
Epoch time:  358.4277286529541
Epoch 2
Iteration:  5100 	s:6.9236 	Average Loss:  0.1982785427018407
Iteration:  5200 	s:6.8301 	Average Loss:  0.2719558753982241
Iteration:  5300 	s:6.7722 	Average Loss:  0.08701042687399858
Iteration:  5400 	s:6.6976 	Average Loss:  0.07441600888719656
Iteration:  5500 	s:6.3347 	Average Loss:  0.19245664097950396
Iteration:  5600 	s:6.5736 	Average Loss:  0.1687187908127176
Iteration:  5700 	s:6.8624 	Average Loss:  0.16678776108328844
Iteration:  5800 	s:6.8738 	Average Loss:  0.11828281175220362
Iteration:  5900 	s:6.5778 	Average Loss:  0.1320342621380197
Iteration:  6000 	s:6.6536 	Average Loss:  0.10927327521557624
Iteration:  6100 	s:6.9652 	Average Loss:  0.1892337129056558
Iteration:  6200 	s:6.8962 	Average Loss:  0.12815163313185118
Iteration:  6300 	s:6.8531 	Average Loss:  0.10028648019682397
Iteration:  6400 	s:6.5311 	Average Loss:  0.16419109775617063
