Caching ACs
Training  for 10 epoch(s)
Epoch 1
Iteration:  100 	s:8.0580 	Average Loss:  0.4794839954935014
Iteration:  200 	s:7.9192 	Average Loss:  0.3018025731720991
Iteration:  300 	s:8.0097 	Average Loss:  0.22539602670961587
Iteration:  400 	s:7.9740 	Average Loss:  0.2353896654950404
Iteration:  500 	s:8.0165 	Average Loss:  0.1846026926819468
Iteration:  600 	s:7.8602 	Average Loss:  0.20371607768727698
Iteration:  700 	s:7.7980 	Average Loss:  0.16851249198052756
Iteration:  800 	s:7.9213 	Average Loss:  0.14705203769670333
Iteration:  900 	s:8.0433 	Average Loss:  0.08467556274725212
Iteration:  1000 	s:8.0032 	Average Loss:  0.1278815452896015
Iteration:  1100 	s:7.8109 	Average Loss:  0.13453602753137603
Iteration:  1200 	s:7.9313 	Average Loss:  0.13933914309709508
Iteration:  1300 	s:7.9113 	Average Loss:  0.1260359658361608
Iteration:  1400 	s:8.0678 	Average Loss:  0.12702187088721983
Iteration:  1500 	s:7.9076 	Average Loss:  0.09405899248084779
Iteration:  1600 	s:7.9463 	Average Loss:  0.07461579445655417
Iteration:  1700 	s:7.9483 	Average Loss:  0.1196460232713241
Iteration:  1800 	s:7.7969 	Average Loss:  0.04697183804263091
Iteration:  1900 	s:8.0706 	Average Loss:  0.10443929462765254
Iteration:  2000 	s:7.9737 	Average Loss:  0.09312939996124897
Iteration:  2100 	s:7.9550 	Average Loss:  0.058397053673737674
Iteration:  2200 	s:7.8808 	Average Loss:  0.0963800447470652
Iteration:  2300 	s:7.5853 	Average Loss:  0.07252514442675917
Iteration:  2400 	s:7.7816 	Average Loss:  0.1341728252599421
Iteration:  2500 	s:7.9852 	Average Loss:  0.08085158704832934
Iteration:  2600 	s:8.0057 	Average Loss:  0.10157596380582162
Iteration:  2700 	s:7.8712 	Average Loss:  0.1306158038950366
Iteration:  2800 	s:7.9631 	Average Loss:  0.05316026698622864
Iteration:  2900 	s:7.8481 	Average Loss:  0.10198240554221684
Iteration:  3000 	s:7.8239 	Average Loss:  0.04528341300191649
Iteration:  3100 	s:7.8243 	Average Loss:  0.036340733810050735
Iteration:  3200 	s:7.9158 	Average Loss:  0.12435480302052782
Iteration:  3300 	s:7.9674 	Average Loss:  0.11589891207622544
Iteration:  3400 	s:7.9126 	Average Loss:  0.0547640287659566
Iteration:  3500 	s:7.9659 	Average Loss:  0.0888854147664965
Iteration:  3600 	s:7.9398 	Average Loss:  0.12836527232295708
Iteration:  3700 	s:7.9502 	Average Loss:  0.07924816914109221
Iteration:  3800 	s:7.9679 	Average Loss:  0.04250195277895404
