Caching ACs
Training  for 10 epoch(s)
Epoch 1
Iteration:  100 	s:8.8587 	Average Loss:  0.24717134676873684
Iteration:  200 	s:8.9224 	Average Loss:  0.24819046042859555
Iteration:  300 	s:8.9856 	Average Loss:  0.35805768594145776
Iteration:  400 	s:8.8956 	Average Loss:  0.2591661537066102
Iteration:  500 	s:8.7862 	Average Loss:  0.4040369665622711
Iteration:  600 	s:8.7966 	Average Loss:  0.3031183061748743
Iteration:  700 	s:8.9001 	Average Loss:  0.3360235720872879
Iteration:  800 	s:8.6791 	Average Loss:  0.34896258447319267
Iteration:  900 	s:8.8051 	Average Loss:  0.3307409538328648
Iteration:  1000 	s:8.7780 	Average Loss:  0.3496728958061431
Iteration:  1100 	s:8.8409 	Average Loss:  0.30193586737383155
Iteration:  1200 	s:9.0110 	Average Loss:  0.24765804502152605
Iteration:  1300 	s:8.6903 	Average Loss:  0.34954179625376125
Iteration:  1400 	s:8.7715 	Average Loss:  0.4892264515347779
Iteration:  1500 	s:8.8669 	Average Loss:  0.29612362118379676
Iteration:  1600 	s:8.8303 	Average Loss:  0.2645021580744105
Iteration:  1700 	s:8.9090 	Average Loss:  0.23521329087581763
Iteration:  1800 	s:8.8560 	Average Loss:  0.26239042812783736
Iteration:  1900 	s:8.9206 	Average Loss:  0.21004773084889167
Iteration:  2000 	s:8.7748 	Average Loss:  0.33433680041111075
Iteration:  2100 	s:8.8411 	Average Loss:  0.25488861930905843
Iteration:  2200 	s:8.7624 	Average Loss:  0.32346846076907243
Iteration:  2300 	s:8.7890 	Average Loss:  0.3307453949133924
Iteration:  2400 	s:8.9693 	Average Loss:  0.3173478587111458
Iteration:  2500 	s:8.7548 	Average Loss:  0.3538556933996733
Iteration:  2600 	s:8.7998 	Average Loss:  0.2378436725076608
Iteration:  2700 	s:8.9047 	Average Loss:  0.21383177301444448
Iteration:  2800 	s:8.7219 	Average Loss:  0.2258384902394755
Iteration:  2900 	s:8.8431 	Average Loss:  0.30707133472858916
Iteration:  3000 	s:8.7957 	Average Loss:  0.22678637958791115
Iteration:  3100 	s:8.7503 	Average Loss:  0.22439368948277433
Iteration:  3200 	s:8.4626 	Average Loss:  0.20110469663957062
Iteration:  3300 	s:8.5824 	Average Loss:  0.2757936228354447
Iteration:  3400 	s:8.6773 	Average Loss:  0.2675975866290719
Iteration:  3500 	s:8.6684 	Average Loss:  0.19379225418505938
Iteration:  3600 	s:8.6544 	Average Loss:  0.22540057253213036
Iteration:  3700 	s:8.8304 	Average Loss:  0.2561960245924684
Iteration:  3800 	s:8.5117 	Average Loss:  0.209543223487276
Iteration:  3900 	s:8.5512 	Average Loss:  0.23264653545149486
Iteration:  4000 	s:8.4765 	Average Loss:  0.1985169737705496
Iteration:  4100 	s:8.4372 	Average Loss:  0.21133660586600173
Iteration:  4200 	s:8.2516 	Average Loss:  0.18557256031214478
Iteration:  4300 	s:8.5490 	Average Loss:  0.31139622775590226
Iteration:  4400 	s:8.6628 	Average Loss:  0.32316582251946785
Iteration:  4500 	s:8.8396 	Average Loss:  0.20896668195248708
Iteration:  4600 	s:8.5516 	Average Loss:  0.14956293706368684
Iteration:  4700 	s:8.3481 	Average Loss:  0.2203680042685437
Iteration:  4800 	s:8.2560 	Average Loss:  0.23021373517654872
Iteration:  4900 	s:8.1359 	Average Loss:  0.20118408774460364
Iteration:  5000 	s:8.1514 	Average Loss:  0.09648904861456799
Epoch time:  435.48630261421204
Epoch 2
Iteration:  5100 	s:8.0653 	Average Loss:  0.12356899828264745
Iteration:  5200 	s:8.0668 	Average Loss:  0.09506585421521323
Iteration:  5300 	s:8.2619 	Average Loss:  0.31859317434624246
Iteration:  5400 	s:8.6786 	Average Loss:  0.20577748105663887
Iteration:  5500 	s:8.3487 	Average Loss:  0.1666934874080335
Iteration:  5600 	s:8.2016 	Average Loss:  0.1591859972631866
Iteration:  5700 	s:8.0531 	Average Loss:  0.15245049327761653
Iteration:  5800 	s:7.9357 	Average Loss:  0.1491423576183424
Iteration:  5900 	s:8.0297 	Average Loss:  0.1501321069905512
Iteration:  6000 	s:7.8666 	Average Loss:  0.11968513537498011
Iteration:  6100 	s:7.8265 	Average Loss:  0.14538742611226393
Iteration:  6200 	s:7.7607 	Average Loss:  0.08653762992339416
Iteration:  6300 	s:7.4093 	Average Loss:  0.16515512333884533
Iteration:  6400 	s:7.7267 	Average Loss:  0.17197626997915066
Iteration:  6500 	s:7.9490 	Average Loss:  0.1832913045501812
Iteration:  6600 	s:7.8824 	Average Loss:  0.09481762410033497
Iteration:  6700 	s:7.8620 	Average Loss:  0.11646684645932151
Iteration:  6800 	s:8.0993 	Average Loss:  0.20596373740599347
Iteration:  6900 	s:8.1084 	Average Loss:  0.10945003392251713
Iteration:  7000 	s:7.8850 	Average Loss:  0.1609689269535407
Iteration:  7100 	s:8.3002 	Average Loss:  0.09389177846694906
Iteration:  7200 	s:8.1168 	Average Loss:  0.10978615111749435
Iteration:  7300 	s:8.0202 	Average Loss:  0.2079009396970406
Iteration:  7400 	s:8.3640 	Average Loss:  0.13227605406183385
Iteration:  7500 	s:8.1957 	Average Loss:  0.11222695893939004
Iteration:  7600 	s:8.0426 	Average Loss:  0.11785247815232093
Iteration:  7700 	s:7.9551 	Average Loss:  0.07833360365977207
Iteration:  7800 	s:7.9102 	Average Loss:  0.11202398631386085
Iteration:  7900 	s:7.8410 	Average Loss:  0.1506054016126035
Iteration:  8000 	s:8.0141 	Average Loss:  0.1281042642011093
Iteration:  8100 	s:7.9793 	Average Loss:  0.11258671206199025
Iteration:  8200 	s:7.8590 	Average Loss:  0.15143425735226138
Iteration:  8300 	s:8.2316 	Average Loss:  0.09729405894056796
Iteration:  8400 	s:7.8097 	Average Loss:  0.09533527616233954
Iteration:  8500 	s:7.8684 	Average Loss:  0.06019644326980239
Iteration:  8600 	s:7.9243 	Average Loss:  0.16603780825811448
Iteration:  8700 	s:8.3083 	Average Loss:  0.14486515004762623
Iteration:  8800 	s:8.0056 	Average Loss:  0.07140267150357545
Iteration:  8900 	s:7.7796 	Average Loss:  0.10360654247951562
Iteration:  9000 	s:7.7095 	Average Loss:  0.1270754069256398
Iteration:  9100 	s:8.1958 	Average Loss:  0.16488297750284572
Iteration:  9200 	s:7.8240 	Average Loss:  0.11550967815633299
Iteration:  9300 	s:8.1947 	Average Loss:  0.10319605067369576
Iteration:  9400 	s:7.9109 	Average Loss:  0.11049037236561349
Iteration:  9500 	s:7.9506 	Average Loss:  0.1466659505133613
Iteration:  9600 	s:8.1769 	Average Loss:  0.09232525128883083
Iteration:  9700 	s:8.0230 	Average Loss:  0.09255031106551775
Iteration:  9800 	s:7.6483 	Average Loss:  0.043933332892498435
