Caching ACs
Training  for 10 epoch(s)
Epoch 1
Iteration:  100 	s:8.4361 	Average Loss:  1.0879559630155564
Iteration:  200 	s:8.6444 	Average Loss:  1.098869560956955
Iteration:  300 	s:7.7645 	Average Loss:  1.0988827741146088
Iteration:  400 	s:7.5548 	Average Loss:  1.0991233098506927
Iteration:  500 	s:7.6939 	Average Loss:  1.091492994427681
Iteration:  600 	s:7.6981 	Average Loss:  1.1088450250029565
Iteration:  700 	s:7.6308 	Average Loss:  1.0993802589178086
Iteration:  800 	s:7.7016 	Average Loss:  1.0955503582954407
Iteration:  900 	s:7.8564 	Average Loss:  1.1011875218153
Iteration:  1000 	s:7.7757 	Average Loss:  1.1006775271892548
Iteration:  1100 	s:7.6153 	Average Loss:  1.09827771961689
Iteration:  1200 	s:7.6250 	Average Loss:  1.1000903481245041
Iteration:  1300 	s:7.7215 	Average Loss:  1.098067677617073
Iteration:  1400 	s:7.6232 	Average Loss:  1.0893453818559646
Iteration:  1500 	s:7.6253 	Average Loss:  1.1088460908830167
Iteration:  1600 	s:7.6337 	Average Loss:  1.0989325082302093
Iteration:  1700 	s:7.8664 	Average Loss:  1.0985957276821137
Iteration:  1800 	s:7.7026 	Average Loss:  1.098388597369194
Iteration:  1900 	s:7.7991 	Average Loss:  1.098601381778717
Iteration:  2000 	s:7.6034 	Average Loss:  1.0985600924491883
Iteration:  2100 	s:7.5333 	Average Loss:  1.098107390999794
Iteration:  2200 	s:7.7299 	Average Loss:  1.09765059530735
Iteration:  2300 	s:7.8552 	Average Loss:  1.0994926226139068
Iteration:  2400 	s:7.8466 	Average Loss:  1.0985035383701325
Iteration:  2500 	s:7.6718 	Average Loss:  1.0995282602310181
Iteration:  2600 	s:7.7391 	Average Loss:  1.0980101162195206
Iteration:  2700 	s:7.6368 	Average Loss:  1.0994887804985047
Iteration:  2800 	s:7.8502 	Average Loss:  1.0990089696645737
Iteration:  2900 	s:7.5669 	Average Loss:  1.0983457672595978
Iteration:  3000 	s:7.5586 	Average Loss:  1.0992117607593537
Iteration:  3100 	s:7.6042 	Average Loss:  1.0978202760219573
Iteration:  3200 	s:7.6160 	Average Loss:  1.0951114672422408
Iteration:  3300 	s:7.5607 	Average Loss:  1.0618549321964383
Iteration:  3400 	s:7.1839 	Average Loss:  1.0361991764605045
Iteration:  3500 	s:7.5313 	Average Loss:  0.8401974136650097
Iteration:  3600 	s:7.3534 	Average Loss:  0.8626320261380169
Iteration:  3700 	s:7.1378 	Average Loss:  0.7561238450722715
Iteration:  3800 	s:7.2086 	Average Loss:  0.5267879204869678
Iteration:  3900 	s:7.4563 	Average Loss:  0.44844957187742696
Iteration:  4000 	s:7.5272 	Average Loss:  0.3722621949893073
Iteration:  4100 	s:7.2785 	Average Loss:  0.45575496718403885
Iteration:  4200 	s:7.4385 	Average Loss:  0.27305605734316485
Iteration:  4300 	s:6.9791 	Average Loss:  0.3518113870310481
Iteration:  4400 	s:6.9545 	Average Loss:  0.4023856292639539
Iteration:  4500 	s:7.2156 	Average Loss:  0.24598695229229633
Iteration:  4600 	s:6.7728 	Average Loss:  0.1459857442801018
Iteration:  4700 	s:7.0096 	Average Loss:  0.19184599705594338
Iteration:  4800 	s:7.1291 	Average Loss:  0.21923259065237288
Iteration:  4900 	s:6.8706 	Average Loss:  0.18429742368751448
Iteration:  5000 	s:7.1985 	Average Loss:  0.1918395221219277
Epoch time:  377.657075881958
Epoch 2
Iteration:  5100 	s:7.3062 	Average Loss:  0.2891426023511485
Iteration:  5200 	s:6.9329 	Average Loss:  0.17773690063047978
Iteration:  5300 	s:7.1777 	Average Loss:  0.2028226999133858
Iteration:  5400 	s:7.8652 	Average Loss:  0.22706658127464835
Iteration:  5500 	s:8.2692 	Average Loss:  0.17577733757649638
Iteration:  5600 	s:8.0493 	Average Loss:  0.2134727960642749
Iteration:  5700 	s:7.7368 	Average Loss:  0.18412365118188972
Iteration:  5800 	s:7.5095 	Average Loss:  0.13705809076726383
Iteration:  5900 	s:7.4508 	Average Loss:  0.2024190507614412
Iteration:  6000 	s:8.1664 	Average Loss:  0.1944376779595814
Iteration:  6100 	s:7.7147 	Average Loss:  0.18191174040207328
Iteration:  6200 	s:7.3707 	Average Loss:  0.19633919367306135
Iteration:  6300 	s:7.1361 	Average Loss:  0.08956548592742251
Iteration:  6400 	s:6.9643 	Average Loss:  0.17358378959886522
Iteration:  6500 	s:7.0282 	Average Loss:  0.2992586475420565
Iteration:  6600 	s:7.2273 	Average Loss:  0.1493668085372613
Iteration:  6700 	s:7.3831 	Average Loss:  0.22952305965241976
Iteration:  6800 	s:7.4647 	Average Loss:  0.22974748717217153
Iteration:  6900 	s:7.4371 	Average Loss:  0.2399136134101718
Iteration:  7000 	s:7.5137 	Average Loss:  0.24789405583622284
Iteration:  7100 	s:7.5879 	Average Loss:  0.23460758559848727
Iteration:  7200 	s:7.3458 	Average Loss:  0.19929336148081347
Iteration:  7300 	s:7.3503 	Average Loss:  0.21136301716343922
Iteration:  7400 	s:7.2558 	Average Loss:  0.13494233929569419
Iteration:  7500 	s:7.2427 	Average Loss:  0.08644876672411968
Iteration:  7600 	s:7.1558 	Average Loss:  0.1883708062744995
Iteration:  7700 	s:6.7125 	Average Loss:  0.07988676005306246
Iteration:  7800 	s:7.2997 	Average Loss:  0.10953366714978074
Iteration:  7900 	s:7.2150 	Average Loss:  0.14743750340710457
Iteration:  8000 	s:7.4291 	Average Loss:  0.15485801267444926
Iteration:  8100 	s:7.2413 	Average Loss:  0.1272168470422753
Iteration:  8200 	s:7.2773 	Average Loss:  0.16306063431618611
Iteration:  8300 	s:7.4652 	Average Loss:  0.24172105278796152
Iteration:  8400 	s:7.2816 	Average Loss:  0.12196562059322816
Iteration:  8500 	s:7.4705 	Average Loss:  0.1315488886893854
Iteration:  8600 	s:7.3369 	Average Loss:  0.3203033349886937
Iteration:  8700 	s:7.6674 	Average Loss:  0.29346445300574486
Iteration:  8800 	s:7.5714 	Average Loss:  0.11065214981642385
Iteration:  8900 	s:7.3572 	Average Loss:  0.129180165632107
Iteration:  9000 	s:7.3748 	Average Loss:  0.12316791123784925
Iteration:  9100 	s:7.0959 	Average Loss:  0.11394986833074444
Iteration:  9200 	s:7.0272 	Average Loss:  0.11141123053517685
Iteration:  9300 	s:7.1215 	Average Loss:  0.13108546101821794
Iteration:  9400 	s:7.2367 	Average Loss:  0.20735232354792288
Iteration:  9500 	s:7.3222 	Average Loss:  0.12083183682179283
Iteration:  9600 	s:7.2377 	Average Loss:  0.0885295675567147
Iteration:  9700 	s:7.0817 	Average Loss:  0.06694908047615371
Iteration:  9800 	s:7.1428 	Average Loss:  0.06720996100796567
Iteration:  9900 	s:6.9978 	Average Loss:  0.14661377059608344
Iteration:  10000 	s:7.1240 	Average Loss:  0.07013583371414457
Epoch time:  367.73353362083435
Epoch 3
Iteration:  10100 	s:7.2197 	Average Loss:  0.14060208627068232
Iteration:  10200 	s:7.1293 	Average Loss:  0.08529337013072005
Iteration:  10300 	s:7.1457 	Average Loss:  0.06940008390111164
Iteration:  10400 	s:7.1768 	Average Loss:  0.1012039743276711
Iteration:  10500 	s:7.0371 	Average Loss:  0.13771846517098696
Iteration:  10600 	s:7.2049 	Average Loss:  0.18297291533714316
Iteration:  10700 	s:7.0538 	Average Loss:  0.09912079412489234
Iteration:  10800 	s:7.0965 	Average Loss:  0.07423755918900275
Iteration:  10900 	s:6.8484 	Average Loss:  0.04685040602575035
Iteration:  11000 	s:6.9096 	Average Loss:  0.08422135319480066
Iteration:  11100 	s:7.0149 	Average Loss:  0.11708356969207355
Iteration:  11200 	s:7.2007 	Average Loss:  0.12983960575301728
Iteration:  11300 	s:7.0974 	Average Loss:  0.0745882265021774
Iteration:  11400 	s:7.0122 	Average Loss:  0.05437952678261262
Iteration:  11500 	s:6.9814 	Average Loss:  0.14957486228008007
Iteration:  11600 	s:7.0267 	Average Loss:  0.1387079923384526
Iteration:  11700 	s:7.2494 	Average Loss:  0.10900920550990208
Iteration:  11800 	s:7.2964 	Average Loss:  0.19177290309378323
Iteration:  11900 	s:7.2897 	Average Loss:  0.15059030031105408
Iteration:  12000 	s:7.3022 	Average Loss:  0.13841547993335326
Iteration:  12100 	s:7.2761 	Average Loss:  0.171221276255647
Iteration:  12200 	s:7.4788 	Average Loss:  0.16871161673128654
Iteration:  12300 	s:7.1538 	Average Loss:  0.09371166660274476
Iteration:  12400 	s:7.0896 	Average Loss:  0.053422065535526746
Iteration:  12500 	s:6.8972 	Average Loss:  0.06962963909361225
Iteration:  12600 	s:7.0646 	Average Loss:  0.12711352980419444
Iteration:  12700 	s:6.9737 	Average Loss:  0.05354301703973705
Iteration:  12800 	s:6.8298 	Average Loss:  0.0719843309391987
Iteration:  12900 	s:6.8882 	Average Loss:  0.046711275066557395
Iteration:  13000 	s:6.9117 	Average Loss:  0.11140545321797145
Iteration:  13100 	s:6.9310 	Average Loss:  0.0924319219563196
Iteration:  13200 	s:6.6850 	Average Loss:  0.1038438508759506
Iteration:  13300 	s:7.0442 	Average Loss:  0.22861168334627613
Iteration:  13400 	s:7.0562 	Average Loss:  0.11475930149659586
Iteration:  13500 	s:7.2718 	Average Loss:  0.09126109080324345
Iteration:  13600 	s:7.0343 	Average Loss:  0.17899000747662838
Iteration:  13700 	s:7.3214 	Average Loss:  0.17584831160520126
Iteration:  13800 	s:7.2663 	Average Loss:  0.0454781010026137
Iteration:  13900 	s:6.8617 	Average Loss:  0.06253129691998831
Iteration:  14000 	s:7.0881 	Average Loss:  0.13146818911300365
Iteration:  14100 	s:6.9921 	Average Loss:  0.075800664330031
Iteration:  14200 	s:6.9190 	Average Loss:  0.07928536494072351
Iteration:  14300 	s:7.0137 	Average Loss:  0.08772376109455561
Iteration:  14400 	s:6.9196 	Average Loss:  0.13913875605006215
