Caching ACs
Training  for 10 epoch(s)
Epoch 1
Iteration:  100 	s:7.5973 	Average Loss:  2.765519326925278
Iteration:  200 	s:7.0248 	Average Loss:  2.708080242276192
Iteration:  300 	s:7.1355 	Average Loss:  2.4508303263783455
Iteration:  400 	s:7.0123 	Average Loss:  2.007584408670664
Iteration:  500 	s:6.8798 	Average Loss:  1.1400415239108996
Iteration:  600 	s:6.7250 	Average Loss:  0.6424021147824351
Iteration:  700 	s:6.7400 	Average Loss:  0.8201202146188007
Iteration:  800 	s:6.9443 	Average Loss:  0.4879188314790372
Iteration:  900 	s:6.6856 	Average Loss:  0.4381633752277412
Iteration:  1000 	s:6.6838 	Average Loss:  0.5152397098770607
Iteration:  1100 	s:6.6815 	Average Loss:  0.4664754586811978
Iteration:  1200 	s:6.5010 	Average Loss:  0.3846476417852864
Iteration:  1300 	s:6.7280 	Average Loss:  0.3552596370363426
Iteration:  1400 	s:6.9623 	Average Loss:  0.3922528579359228
Iteration:  1500 	s:6.9975 	Average Loss:  0.3893026990548242
Iteration:  1600 	s:6.7949 	Average Loss:  0.20463346331433058
Iteration:  1700 	s:6.7064 	Average Loss:  0.2694118977672498
Iteration:  1800 	s:6.7032 	Average Loss:  0.4079492976952679
Iteration:  1900 	s:6.5932 	Average Loss:  0.3825962594030716
Iteration:  2000 	s:6.5305 	Average Loss:  0.3842631643400091
Iteration:  2100 	s:6.3343 	Average Loss:  0.34486866739921296
Iteration:  2200 	s:6.5558 	Average Loss:  0.4061510584750613
Iteration:  2300 	s:6.4427 	Average Loss:  0.27005817930602416
Iteration:  2400 	s:6.5792 	Average Loss:  0.41036735264962276
Iteration:  2500 	s:6.4037 	Average Loss:  0.14245624654768516
Iteration:  2600 	s:6.3560 	Average Loss:  0.22391108614889774
Iteration:  2700 	s:6.1324 	Average Loss:  0.17395885044510667
Iteration:  2800 	s:6.4833 	Average Loss:  0.3356508520751559
Iteration:  2900 	s:6.3967 	Average Loss:  0.24153230425274613
Iteration:  3000 	s:6.2812 	Average Loss:  0.22526191192951683
Iteration:  3100 	s:6.1869 	Average Loss:  0.27546910874728747
Iteration:  3200 	s:6.1997 	Average Loss:  0.2622441806830352
Iteration:  3300 	s:6.3870 	Average Loss:  0.3975113879417995
Iteration:  3400 	s:6.2891 	Average Loss:  0.2086811365532776
Iteration:  3500 	s:6.7066 	Average Loss:  0.22315453348765912
Iteration:  3600 	s:6.6650 	Average Loss:  0.3270210349619124
Iteration:  3700 	s:6.8844 	Average Loss:  0.3116308862448723
Iteration:  3800 	s:6.6947 	Average Loss:  0.18176881410778967
