task name,random seed,sample count,accuracy epoch 1,accuracy epoch 2,accuracy epoch 3,accuracy epoch 4,accuracy epoch 5,accuracy epoch 6,accuracy epoch 7,accuracy epoch 8,accuracy epoch 9,accuracy epoch 10,time epoch 1,time epoch 2,time epoch 3,time epoch 4,time epoch 5,time epoch 6,time epoch 7,time epoch 8,time epoch 9,time epoch 10
not_3_or_4_mnist,3177,100,0.952,0.98,0.976,0.968,0.974,0.978,0.984,0.974,0.976,0.98,96.4677,97.4507,102.7683,102.1735,97.5989,98.5296,97.8136,97.4986,96.3225,98.1448
not_3_or_4_mnist,5848,100,0.948,0.96,0.978,0.972,0.986,0.976,0.98,0.982,0.976,0.972,102.0749,98.2281,95.0258,98.6182,97.484,96.9858,95.5005,100.6156,96.9669,97.3032
not_3_or_4_mnist,9175,100,0.95,0.97,0.97,0.974,0.974,0.976,0.98,0.978,0.976,0.976,102.6954,100.1903,99.2403,100.0116,99.4223,98.6254,99.77,96.5934,99.2031,96.6804
not_3_or_4_svhn,3177,100,0.806,0.806,0.874,0.894,0.886,0.924,0.92,0.914,0.91,0.92,210.4935,204.8637,207.9166,204.2696,200.2181,194.6881,200.3325,209.8259,199.5424,203.0243
not_3_or_4_svhn,5848,100,0.802,0.85,0.896,0.9,0.924,0.914,0.938,0.918,0.906,0.906,203.226,196.6137,201.3572,201.4052,203.5606,202.6056,201.4152,204.9466,201.1759,206.6922
not_3_or_4_svhn,9175,100,0.82,0.818,0.88,0.908,0.918,0.864,0.89,0.896,0.904,0.898,208.64,208.6887,203.9133,205.7054,202.729,209.0118,206.4095,210.7417,208.1676,206.2719
